Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,Daily_Return
2020-04-15,68.66239166259766,69.1210568119712,67.74506136385055,68.17234288135833,131154400,61.32469940185547,67.61665977478027,-0.009127543498191448
2020-04-16,69.2079849243164,69.57250664535655,68.16029439249986,69.3745539645896,157125200,61.8077486038208,67.46503425598145,0.007946027636202446
2020-04-17,68.26889038085938,69.27072055777202,66.83495334748415,68.72514642195532,215250000,62.266655349731444,67.28210334777832,-0.013569164663354893
2020-04-20,66.85186767578125,67.99853426971617,66.83255863780644,67.09810395402242,130015200,62.84228172302246,67.05272148132325,-0.020756492410713312
2020-04-21,64.78546905517578,66.92913374203486,64.07574203406564,66.69497200558625,180991600,63.37337017059326,66.80330345153808,-0.030910110554085102
2020-04-22,66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400,63.72606029510498,66.58386772155762,0.028803302478778603
2020-04-23,66.39322662353516,68.01545898341168,66.35460116650802,66.59600474763815,124814400,64.08225212097167,66.36863258361817,-0.0038750497072737033
2020-04-24,68.3099365234375,68.31959472449138,66.86875759043463,66.91704122865521,126161200,64.37833232879639,66.15508628845215,0.02886905784486915
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600,64.80597896575928,65.95375587463379,0.0007069845155871501
2020-04-28,67.25019836425781,69.00037411858965,67.15847120269908,68.81932145434843,112004800,65.09288787841797,65.72987815856933,-0.016209199930802387
2020-04-29,69.45903778076172,69.92736120107678,68.53204914375017,68.73482721743544,137280800,65.49651489257812,65.57890480041505,0.032845098902754444
2020-04-30,70.9243392944336,71.10056648651737,69.60869475205328,69.99735081766806,183064000,66.13490581512451,65.43493125915528,0.021095908617348114
2020-05-01,69.78250122070312,72.17963585405194,69.00518177066984,69.10174168301795,240616800,66.66768302917481,65.28415092468262,-0.01609938259685817
2020-05-04,70.76985931396484,70.89780288941466,69.11866006272429,69.80666159250394,133568000,67.29231491088868,65.18812065124511,0.014149078579728469
2020-05-05,71.83203887939453,72.66246767070962,71.08368641004002,71.2285300116976,147751200,67.71585712432861,65.18512748718261,0.015008925773293047
2020-05-06,72.5731201171875,73.2031795834636,72.14824768910796,72.53207828931902,142333600,68.21314811706543,65.24571968078614,0.010316862076506617
2020-05-07,73.32389068603516,73.66910326152602,72.89660917840814,73.19836352852457,115215200,68.66783142089844,65.29926261901855,0.010345022614920651
2020-05-08,75.06912231445312,75.12237513838589,73.65551062741005,73.98228898395239,133838400,69.1866008758545,65.48007133483887,0.023801677899101925
2020-05-11,76.25035858154297,76.7441494175839,74.36957144120983,74.57774424961227,145946400,69.70094261169433,65.68527732849121,0.015735314742882256
2020-05-12,75.37895965576172,77.38319101183461,75.25793117438776,76.93296121988755,162301200,70.00514640808106,65.75018089294434,-0.011428128890034861
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400,70.29546813964843,65.84269996643066,-0.012074103516057755
2020-05-14,74.92630767822266,74.98682191354754,72.98742921457588,73.70876155896555,158929200,70.58138427734374,65.8795761871338,0.006143260301586517
2020-05-15,74.48335266113281,74.52934407916516,72.66792527667609,72.70181680027588,166348400,70.89210739135743,65.95500495910645,-0.005911875692475754
2020-05-18,76.23825073242188,76.61102048338427,75.11511038710799,75.80497413426188,135178400,71.36142654418946,66.08431297302246,0.02356094360135863
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600,71.91203918457032,66.31517951965333,-0.005778318172265706
2020-05-20,77.27186584472656,77.34205706251838,76.61588599602642,76.65461600601195,111504800,72.44305725097657,66.48297523498535,0.019448394301375682
2020-05-21,76.69575500488281,77.67366726497515,76.4585365069764,77.13387754437865,102688800,72.95818367004395,66.68709541320801,-0.007455635159650642
2020-05-22,77.1895751953125,77.27187370478033,76.33269118133187,76.43435100426484,81803200,73.4021656036377,67.03241500854492,0.006438689995270863
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,73.81758995056153,67.22369049072266,-0.006773682387714142
2020-05-27,77.00074768066406,77.14598335609439,75.78562421645006,76.52390248864035,112945200,74.30511741638183,67.59429870605469,0.00435691212734568
2020-05-28,77.03462982177734,78.29090607267398,76.4004417495467,76.67638285095582,133560800,74.68389701843262,67.91416549682617,0.00044002353397654126
2020-05-29,76.95960998535156,77.736610955793,76.60378586836536,77.2767040924692,153532400,74.98566055297852,68.262417678833,-0.0009738456146195507
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,75.39183769226074,68.63872344970703,0.012297801680339004
2020-06-02,78.26670837402344,78.29091555107586,77.1992361328535,77.6397816394303,87642800,75.76668014526368,69.09727081298828,0.004629478653111807
2020-06-03,78.69756317138672,78.95898884323296,78.01496072344597,78.58621903033732,104491200,76.10995635986328,69.58794807434082,0.005504956146926476
2020-06-04,78.01981353759766,78.81859867793425,77.64704369151033,78.52087329742372,87560400,76.38229103088379,69.95639030456543,-0.008612079033668008
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,76.72819099426269,70.37584030151368,0.028480924463435198
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,77.01055068969727,70.74239997863769,0.00591245133689533
2020-06-09,83.26516723632812,83.65729831044091,80.3653297249553,80.39679831013578,147712400,77.36129112243653,71.21159736633301,0.03157789072208361
2020-06-10,85.4073715209961,85.87453965160508,83.77348714351568,84.2116096226659,166651600,77.86271171569824,71.68950439453126,0.025727496332143662
2020-06-11,81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400,78.20461730957031,72.08791320800782,-0.048010297900355714
2020-06-12,82.0089111328125,84.18742419889422,80.90029328946143,83.44189186655679,200146000,78.55874748229981,72.56496101379395,0.008633616973081626
2020-06-15,83.02311706542969,83.6742509001126,80.50330314287096,80.6654845616587,138808800,78.98573570251465,73.0428842163086,0.012367021078656837
2020-06-16,85.22340393066406,85.49451390772815,83.44186840333514,85.07332981023045,165428800,79.43499336242675,73.58180786132813,0.02650209896962008
2020-06-17,85.10481262207031,86.02704912393895,84.98378413219785,85.96653487900272,114406400,79.90034790039063,74.01668022155762,-0.0013915345213180164
2020-06-18,85.13870239257812,85.55504068464955,84.53113702208627,85.06124238777585,96820400,80.2936897277832,74.46690826416015,0.0003982121511543202
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000,80.69151039123535,74.87534713745117,-0.005714605754841284
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200,81.17538108825684,75.31881225585937,0.02616378182599499
2020-06-23,88.72115325927734,90.13718820813904,87.68998805980996,88.10874933547481,212155600,81.77810287475586,75.77396484375,0.021344864625591597
2020-06-24,87.15503692626953,89.26819705246864,86.78226710315806,88.35079901624333,192623200,82.28581733703614,76.13116790771484,-0.01765211875042938
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,82.84968948364258,76.52416152954102,0.013275604812324593
2020-06-26,85.59860229492188,88.42824869367755,85.4509437109353,88.20797597788908,205256800,83.2816390991211,76.85197387695312,-0.030725928792837087
2020-06-29,87.57137298583984,87.6657787527797,85.02977472321102,85.50662726415537,130646000,83.7649055480957,77.23802352905274,0.023046762891302475
2020-06-30,88.30238342285156,88.58801627360432,87.14051287267962,87.15987418081895,140223200,84.26668930053711,77.66703384399415,0.008347595933318575
2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200,84.73857917785645,78.1340316772461,-0.0018914858082403896
2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600,85.24435653686524,78.56370880126953,0.0
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600,85.75691261291504,79.04570449829102,0.026750338770219484
2020-07-07,90.2122039794922,91.64759989931856,90.10085985246305,90.87059916943323,112424400,86.23170700073243,79.48374984741211,-0.003103084874084061
2020-07-08,92.3132781982422,92.34474679060094,91.1005702474556,91.1877146099101,117092000,86.68411254882812,79.96285079956054,0.023290354586920747
2020-07-09,92.71023559570312,93.25727928434208,91.66454778966232,93.20402645939578,125642800,87.04925575256348,80.47205154418945,0.004300111589672584
2020-07-10,92.8724365234375,92.93053523193312,91.6960429410668,92.30602397781524,90257200,87.62753067016601,80.94031951904297,0.0017495471421484776
2020-07-13,92.44398498535156,96.77922651804644,92.23097365442624,94.17469096863012,191649200,88.14928436279297,81.37071243286132,-0.004613333666311337
2020-07-14,93.97378540039062,94.16500509879576,90.89482027358297,91.82673375082923,170989200,88.69681777954102,81.85453811645507,0.016548404044692155
2020-07-15,94.6200942993164,96.09422076841606,93.4243319454073,95.8449023157505,153198000,89.16665229797363,82.33154281616211,0.006877544585142337
2020-07-16,93.45578002929688,94.31024088700048,92.85789898357274,93.49451003316076,110577600,89.58420066833496,82.76401763916016,-0.012305148062275229
2020-07-17,93.26697540283205,94.06092201052024,92.79496133182224,93.90600938284572,92186800,89.99061431884766,83.17789474487304,-0.0020202562795542667
2020-07-20,95.23247528076172,95.37044953138845,93.01039399095431,93.35411815070974,90318000,90.51962966918946,83.61606643676758,0.021073910346512514
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786352,103433200,90.87218551635742,83.99304611206054,-0.013801691049037279
2020-07-22,94.18195343017578,94.86213298167614,93.5332424693202,93.62037944003524,89001600,91.14522552490234,84.35167800903321,0.002809334239044281
2020-07-23,89.8951187133789,93.99314144318696,89.08664931990235,93.91568143989768,197004400,91.28222961425782,84.64200119018555,-0.045516519467554195
2020-07-24,89.67243194580078,90.01615612762265,86.31267968652797,88.09664593771886,185438800,91.35024757385254,84.94607330322266,-0.002477184198267035
2020-07-27,91.7977066040039,91.88968945823548,90.50996880574512,90.73265713883738,121214000,91.66020278930664,85.28350128173828,0.02370042399973804
2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600,91.79611778259277,85.59962768554688,-0.016427793331991958
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270916,90.771370793628,90329200,91.98201789855958,85.91527038574219,0.019168447907329522
2020-07-30,93.13385009765624,93.23793283077006,90.7883172670131,91.1949712384762,158130000,92.23194236755371,86.26199295043945,0.012100192218149619
2020-07-31,102.88389587402344,103.03397001244984,97.62157236005557,99.61612680199144,374336800,92.96936912536621,86.77423355102539,0.10468852910240178
2020-08-03,105.47634887695312,108.09056179793537,104.46455228309468,104.76227769682669,308151200,93.71853599548339,87.3498454284668,0.025197850265157307
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,94.51696166992187,87.92966827392578,0.006677976615689474
2020-08-05,106.56559753417967,106.88511455690512,105.43761099297777,105.90236369757778,121776800,95.22957763671874,88.52764587402343,0.0036247642236264532
2020-08-06,110.2835693359375,110.77736760867772,106.30899814130088,106.8971947883488,202428800,96.10824432373047,89.1933023071289,0.03488904381702862
2020-08-07,107.77619171142578,110.26174899503664,106.98081367668276,109.8058602311636,198045600,96.85343208312989,89.80813354492187,-0.022735731529271885
2020-08-10,109.34269714355467,110.35874505613272,106.69709332777636,109.21902314455248,212403600,97.69836769104003,90.45579528808594,0.01453480037894872
2020-08-11,106.0908660888672,109.10505737675729,105.83139636601508,108.60794885006548,187902400,98.30422172546386,91.01949172973633,-0.029739810153193713
2020-08-12,109.61670684814452,109.8737492325435,106.9856522603481,107.1796439994117,165598000,99.05405235290527,91.64649169921876,0.033234159445205025
2020-08-13,111.55667114257812,112.55817011651828,110.50667052619416,110.99408465160128,210082000,99.95909690856934,92.30367385864258,0.017697706400914726
2020-08-14,111.4572525024414,111.54697388434197,109.65067355223329,111.38208013380518,165565200,100.86861076354981,92.97242263793946,-0.0008911940372410276
2020-08-17,111.16624450683594,112.60180865121056,110.54061480830164,112.57755783182,119561600,101.66529922485351,93.59090972900391,-0.002610938176491384
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354064,110.91891544512356,105633600,102.57402305603027,94.21843505859376,0.008332908968097907
2020-08-19,112.23323059082033,113.64454412496904,112.13866200158594,112.49997484302727,145538000,103.4765869140625,94.79779632568359,0.0012547475023991783
2020-08-20,114.72362518310548,114.8375973733061,112.2574641314498,112.27444044495672,126907200,104.71801223754883,95.38412139892579,0.022189458319743283
2020-08-21,120.63562774658205,121.1181872782855,115.6693599025852,115.6814816133098,338054800,106.26617202758788,96.17069519042968,0.05153256405592721
2020-08-24,122.07845306396484,124.91805616382936,120.21610549023625,124.83317459173284,345937600,107.78020935058593,96.97208602905273,0.01196019239369095
2020-08-25,121.0769500732422,121.42129395286676,119.35767277780953,120.95328347307442,211495600,109.31957321166992,97.73316268920898,-0.008203765411394004
2020-08-26,122.72348022460938,123.17936898693924,121.32671591454528,122.39126546065717,163022400,110.85472793579102,98.4831642150879,0.013599038878755687
2020-08-27,121.25640869140624,123.65709200762272,120.11425938434616,123.3248772148138,155552400,112.26085586547852,99.2061961364746,-0.011954285606292303
2020-08-28,121.06000518798828,122.64590698975564,120.83690796249395,122.22881796842402,187630000,113.16966133117675,99.92462219238281,-0.0016197370970947311
2020-08-31,125.16539764404295,127.06655257654673,122.21668415759454,123.74924435405828,225702700,114.15411376953125,100.73488677978516,0.03391204592862529
2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100,115.35263175964356,101.60056854248047,0.0398327310926907
2020-09-02,127.4545440673828,133.8369730802814,123.186665513161,133.45868391206912,200119000,116.3970790863037,102.37523635864258,-0.020718485468395387
2020-09-03,117.25041961669922,124.97140947448622,116.88183227033254,123.09936731503696,257599600,116.7454216003418,102.97714401245118,-0.0800608917112351
2020-09-04,117.32799530029295,119.98572065509111,107.56036231574582,116.46471946533688,332607200,117.22301177978515,103.55746246337891,0.0006616239314736205
2020-09-08,109.43241119384766,115.4171459794859,109.29661549435876,110.5284785969539,231366600,117.22749748229981,104.03413864135742,-0.06729497155591124
2020-09-09,113.7973175048828,115.56266939432574,111.799173992742,113.7391214492864,176940500,117.61282005310059,104.55865753173828,0.03988677818039843
2020-09-10,110.08229064941406,116.88180696925608,109.12201895469966,116.74601127102618,182274400,117.63609924316407,104.99425567626953,-0.032645996732825755
2020-09-11,108.63704681396484,111.77006490232608,106.69709954942977,111.12987875287996,180860300,117.4901180267334,105.40428939819336,-0.013128758739695767
2020-09-14,111.89615631103516,112.44904097306566,109.41302623599448,111.275373792275,140150100,117.51206321716309,105.87950531005859,0.029999982442926232
2020-09-15,112.07073974609376,115.26195346815392,110.198690583922,114.7769667152629,184642000,117.55728797912597,106.31105987548828,0.0015602272751293889
2020-09-16,108.7631607055664,112.51696201625585,108.67586661477294,111.7700854383201,154679000,117.39081687927246,106.68207901000977,-0.029513314965360027
2020-09-17,107.02691650390624,108.8310685487523,105.44586171205238,106.42553742249994,178011000,117.13050117492676,106.97635177612305,-0.01596353204887424
2020-09-18,103.63198852539062,107.5506832359034,102.90450823656477,107.08509999522968,287104900,116.57591934204102,107.1947868347168,-0.0317203194244291
2020-09-21,106.77469635009766,106.88139403880808,100.00427732246104,101.4010416835348,195713800,115.8828727722168,107.47283203125,0.03032565397446807
2020-09-22,108.45274353027344,109.47121874863322,105.88231946545224,109.29662320835186,183055400,115.20158729553222,107.79300720214843,0.015715775717813463
2020-09-23,103.90357971191406,108.74374613747926,103.56408301527632,108.2684611226227,150718700,114.34291877746583,107.99160308837891,-0.04194604645561151
2020-09-24,104.97055053710938,106.9395958803808,101.84723417179124,102.01212791770884,167743300,113.45527229309081,108.19861221313477,0.010268855299823354
2020-09-25,108.9086456298828,109.06384497371614,104.4370662899755,105.17424837255976,149981400,112.83788414001465,108.50766952514648,0.037516189756299445
2020-09-28,111.5081787109375,111.85736984450416,109.39363569114488,111.55668035738763,137672400,112.36029281616212,108.8724935913086,0.023868932223149786
2020-09-29,110.66429901123048,111.84766814275456,110.1599159291002,111.11049343812664,99382200,111.63523788452149,109.18113006591797,-0.0075678726839814026
2020-09-30,112.3326644897461,113.73913095345404,110.20842687953864,110.3733206510487,142675200,110.7443172454834,109.54942123413086,0.01507591421463128
2020-10-01,113.2832260131836,114.18530182393523,112.35205217632898,114.10770215411938,116120400,110.03575134277344,109.93144668579102,0.008462022402435432
2020-10-02,109.6264190673828,111.90586307346008,108.8504445847348,109.50032515653432,144712000,109.65455131530761,110.3260726928711,-0.03228021547846127
2020-10-05,113.00191497802734,113.14741248595816,110.14049605673377,110.48968711564348,106243800,109.43824729919433,110.79266235351562,0.03079089821012726
2020-10-06,109.76220703125,112.6333277612592,108.87952757625553,112.22593325878675,161498200,109.45473709106446,111.15195236206054,-0.028669495976305304
2020-10-07,111.62456512451172,112.08045390652612,110.7030857522688,111.1783781507114,96849000,109.34609947204589,111.57865020751953,0.01696720705271071
2020-10-08,111.51785278320312,112.90491516312257,111.1492581226096,112.75941766027304,83477200,109.41787757873536,111.96859954833984,-0.0009559933442030433
2020-10-09,113.45780181884766,113.48689983988513,111.4693531777682,111.81854423083884,100506900,109.65891532897949,112.37507858276368,0.017395860727482892
2020-10-12,120.66472625732422,121.4213045373118,115.6984583933761,116.45503667336372,240226800,110.09734382629395,112.73069519042969,0.06352074800447394
2020-10-13,117.46380615234376,121.62499394990238,116.05734733652297,121.50859444916024,262330500,110.36699714660645,112.9704443359375,-0.02652738877602323
2020-10-14,117.55111694335938,119.33586502763562,116.028258506117,117.36681956932418,150712000,110.8063949584961,113.19785232543946,0.0007432995224279093
2020-10-15,117.08551788330078,117.56080289760202,114.602387718432,115.15527240046332,112559200,111.30932502746582,113.40825073242188,-0.003960822084599469
2020-10-16,115.44625854492188,117.90029805270328,115.2425649700268,117.63840102761569,115393800,111.90003852844238,113.51150451660156,-0.014000530279182466
2020-10-19,112.49755859375,116.8042370043639,112.18716729027952,116.3580499681446,120639300,112.186181640625,113.60593185424804,-0.02554175413163773
2020-10-20,113.98160552978516,115.40746797741105,112.15805033404632,112.71093501778782,124423700,112.46262474060059,113.69871002197266,0.013191814601011265
2020-10-21,113.36083221435548,115.14558032107824,112.95343762450592,113.16683302863848,89946000,112.93548736572265,113.84410934448242,-0.0054462587409987995
2020-10-22,112.27444458007812,114.49568501963496,111.14927164811972,113.92339674553574,101988000,113.3006820678711,113.89726409912109,-0.009583447942787648
2020-10-23,111.58577728271484,113.05043966735408,110.84859518576692,112.89524032049675,82572600,113.43453865051269,113.89784622192383,-0.006133784940455467
2020-10-26,111.595458984375,113.0504192975986,109.49061077367529,110.58668561250266,111850700,113.43890266418457,113.9006103515625,8.676465671442202e-05
2020-10-27,113.09890747070312,113.75848974001332,111.10076444910626,112.02223630461869,92276800,113.56063308715821,113.93926361083984,0.013472308819829637
2020-10-28,107.8610610961914,111.96405267029792,107.7640652164908,111.59546536731106,143937800,113.33705291748046,113.85463317871094,-0.04631208639984885
2020-10-29,111.85736083984376,113.41901900582576,108.83104039265947,108.99594153712782,146129200,113.26575965881348,113.84711578369141,0.03705043973272648
2020-10-30,105.59134674072266,108.6273620211758,104.4855772187525,107.72528610585144,190272600,113.06400604248047,113.66447021484375,-0.05601789682927283
2020-11-02,105.50404357910156,107.35669702970988,104.09758457442842,105.83383850866504,122866900,112.68911247253418,113.36183853149414,-0.0008268022363183691
2020-11-03,107.12387084960938,108.14233853823154,105.46521712787312,106.36729273797286,107624400,112.55719566345215,113.06274688720703,0.015353224535828769
2020-11-04,111.49847412109376,112.119256698551,108.97654397513467,110.71279779031768,138235500,112.55089111328125,112.87117736816407,0.04083686704736311
2020-11-05,115.4559555053711,116.02824377297978,113.3608163942021,114.408382249631,126387100,112.74779624938965,112.7258268737793,0.03549359231570537
2020-11-06,115.32481384277344,115.82034860014043,112.8373918555085,114.96530169353449,114457900,112.84114685058594,112.60719497680664,-0.001135858795881295
2020-11-09,113.0219955444336,118.53123307425452,112.75965407719043,117.08348090470506,154515300,112.45901031494141,112.44643478393554,-0.019968107657033496
2020-11-10,112.6819076538086,114.25597110360664,110.89407325748324,112.2738176789038,138023400,112.21991539001465,112.19676498413087,-0.0030090416381941543
2020-11-11,116.10211944580078,116.2381494579348,113.1385999950758,113.86733537997074,112295000,112.14746551513672,111.91578582763673,0.030352803419871677
2020-11-12,115.83003997802734,117.1126137436234,115.20818648034916,116.22841881317537,103162300,112.08469161987304,111.6832957458496,-0.0023434496206630184
2020-11-13,115.87863159179688,116.27700303551688,114.52804275815,116.05352836084144,81581900,112.1063102722168,111.65585998535157,0.0004195078735944602
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486769,115.54826720324448,91183000,112.32588958740234,111.64708297729493,0.008720445623001227
2020-11-17,116.00493621826172,117.24864320805052,115.58712770640344,116.16040329852451,74271000,112.42705612182617,111.7785334777832,-0.007564506353219369
2020-11-18,114.68350982666016,116.42275908285534,114.65436159878703,115.2470669424712,76322100,112.49319000244141,111.79625732421874,-0.011391122090833372
2020-11-19,115.27620697021484,115.68429695756758,113.498091065648,114.2559745887542,74113000,112.64327812194824,111.90013565063477,0.005168111304323819
2020-11-20,114.0130615234375,115.40251710432108,113.96448361868472,115.27620565626935,73604300,112.76464233398437,112.00765594482422,-0.010957555596045165
2020-11-23,110.6220245361328,114.28513837643996,110.52486130551306,113.85761126601786,127959300,112.71597061157226,111.98217330932617,-0.029742530741599382
2020-11-24,111.90459442138672,112.56531474410036,109.39774313111327,110.68032441615657,113874200,112.65625495910645,111.97885040283204,0.011594163916562428
2020-11-25,112.74020385742188,113.43979090606146,111.90458681744444,112.27381743371453,76499200,112.90021209716797,112.05839126586915,0.007467159327601891
2020-11-27,113.2843246459961,114.15880846315034,112.92481998616722,113.26489496698316,46691300,112.97156028747558,112.18353942871094,0.004826324327587228
2020-11-30,115.67459106445312,117.54015173092948,113.4980962071516,113.65356330256418,169410200,113.47572250366211,112.42439147949219,0.021099710184320886
2020-12-01,119.24053192138672,119.969267237973,116.60736920035772,117.57901628913945,127728200,114.16254692077636,112.67370819091796,0.03082734785677066
2020-12-02,119.59033203125,119.87211059203428,117.46242241782213,118.56038101970898,89004200,114.7858699798584,112.8964599609375,0.0029335671707158006
2020-12-03,119.45428466796876,120.27046459048226,118.7449790955268,120.01783429457548,78967600,115.18366050720215,113.20747406005859,-0.0011376117196972846
2020-12-04,118.78387451171876,119.37657991827966,118.07456876821664,119.12394956144712,78260400,115.35005645751953,113.48374053955078,-0.005612273834408321
2020-12-07,120.2413101196289,121.03806032248434,118.78383969393644,118.8421361387792,86712000,115.5958812713623,113.7103938293457,0.012269641934994802
2020-12-08,120.8534698486328,121.43646406909802,119.60004413555974,120.84375871455,82225500,115.98745498657226,113.8972996520996,0.005091093305577443
2020-12-09,118.32718658447266,122.37895334699282,117.56930300737729,120.99921619827668,115089200,116.26971893310547,114.05055740356445,-0.020903688303896217
2020-12-10,119.74578094482422,120.3579233336518,116.7433951040976,117.08347009062476,81312200,116.45190200805663,114.19881973266601,0.011988744102682025
2020-12-11,118.93931579589844,119.2793907717679,117.13205173775964,118.95874547462876,86939800,116.6073657989502,114.31194152832032,-0.00673481055084002
2020-12-14,118.32718658447266,119.85267228564852,118.09399334838469,119.12393693642925,79184500,116.72979354858398,114.48595687866211,-0.005146567451894568
2020-12-15,124.25422668457033,124.27366377761383,120.61055011219938,120.81459511068267,157243700,117.09804763793946,114.71100311279297,0.05009026472429823
2020-12-16,124.18621063232422,124.73033062366706,122.9716517851633,123.79755773169585,98208600,117.50711135864258,114.99948318481445,-0.0005473942743112747
2020-12-17,125.0509796142578,125.9060338121634,124.4096889658286,125.24530607028412,94359800,118.02548484802246,115.26801147460938,0.006963486344662595
2020-12-18,123.06884002685548,125.43966160781515,122.5441496402621,125.30363159052206,192541500,118.4151165008545,115.49903121948242,-0.015850652218131978
2020-12-21,124.59430694580078,124.672040495101,119.94983486476208,121.47532055765237,121251600,118.94417877197266,115.72176132202148,0.012395232770638032
2020-12-22,128.14080810546875,130.599073771845,125.9740246713456,127.8784592702847,168904800,119.82011795043945,115.87128295898438,0.02846439172546389
2020-12-23,127.24691009521484,128.67521768491736,127.0720059084982,128.4128836440795,88223700,120.58723373413086,116.06694503784179,-0.006975904268671118
2020-12-24,128.22828674316406,129.67604646021374,127.38295839338778,127.59672197110412,54930100,121.36163787841797,116.28048843383789,0.007712380970311017
2020-12-28,132.81443786621094,133.44600251933943,129.72459253226933,130.19099379190865,124486200,122.33814353942871,116.59506683349609,0.03576551819827989
2020-12-29,131.0460662841797,134.85492191166836,130.5310944025397,134.1359124001807,121047300,123.10671730041504,116.90706298828125,-0.013314603520835577
2020-12-30,129.92864990234375,132.13429294527648,129.61771571736733,131.7359140805847,96452100,123.6411231994629,117.25568481445312,-0.008526897552290968
